SaleID,Date,ProductID,CustomerID,EmployeeID,BranchID,Qty,UnitPrice,Discount,PaymentMethod,DeliveryType,Rating
25497,1/30/2023,364,2104,251,13,4,368,1,Cash On Delivery,Express,4.8
25498,2/16/2025,396,1020,122,13,1,423,25,Apple Pay,Express,4.2
25499,2/13/2024,98,8334,55,18,4,424,13,Apple Pay,Same Day,4.5
25500,5/23/2023,120,789,87,12,2,587,27,Apple Pay,Standard,2.6
25501,2/2/2025,290,8343,50,15,2,236,25,Visa,Same Day,3.6
25502,9/12/2023,258,9625,183,1,5,460,7,Mada,Same Day,4.3
25503,10/6/2024,381,8748,300,9,5,805,3,Visa,Express,3.3
25504,1/26/2025,490,5,233,8,3,812,28,Mada,Standard,4.6
25505,1/15/2025,299,2144,156,1,5,297,9,Mada,Same Day,4.3
25506,7/6/2023,104,5696,61,11,5,207,16,Apple Pay,Same Day,4.1
25507,9/6/2024,106,6772,165,11,5,478,19,Mada,Express,3.7
25508,4/8/2023,114,7052,210,17,4,621,22,Apple Pay,Standard,4.2
25509,6/30/2024,140,2125,98,17,1,340,0,Mada,Express,4.2
25510,6/19/2024,51,3912,58,15,1,231,11,Mada,Express,2.9
25511,12/23/2024,48,4012,261,10,1,393,10,Mada,Same Day,3.3
25512,10/26/2023,117,3307,251,7,4,697,9,Cash On Delivery,Standard,3.4
25513,4/25/2023,324,3678,44,2,4,442,10,Cash On Delivery,Same Day,3.6
25514,5/7/2023,78,4479,61,14,2,379,20,Cash On Delivery,Express,4.9
25515,1/10/2023,2,3733,199,12,5,446,1,Cash On Delivery,Standard,3.4
25516,4/28/2024,64,578,10,3,3,758,22,Visa,Standard,2.5
25517,12/28/2023,151,2848,76,18,1,456,0,Mada,Same Day,2.6
25518,7/16/2024,341,3278,286,19,1,674,23,Cash On Delivery,Standard,4.9
25519,8/6/2023,460,1420,216,13,4,288,16,Mada,Express,4.3
25520,5/24/2024,236,9048,55,2,3,324,9,Cash On Delivery,Same Day,4.1
25521,4/19/2023,169,1659,287,13,1,558,4,Visa,Same Day,3.5
25522,10/3/2024,206,7783,282,17,2,456,23,Apple Pay,Express,2.9
25523,4/13/2023,395,2044,135,12,2,215,26,Mada,Express,2.8
25524,7/9/2023,207,3051,5,2,4,710,0,Apple Pay,Standard,4
25525,3/7/2024,439,9077,231,5,3,666,13,Mada,Standard,4.9
25526,9/28/2023,428,5451,111,11,1,586,6,Visa,Express,4.6
25527,1/3/2024,25,5218,174,19,1,433,18,Mada,Express,3.6
25528,4/10/2024,162,9013,91,8,1,481,21,Apple Pay,Same Day,3.2
25529,10/3/2023,105,7005,60,7,5,578,3,Apple Pay,Standard,3.3
25530,2/5/2023,199,6506,131,8,5,760,29,Cash On Delivery,Same Day,3.8
25531,3/17/2024,377,2240,213,15,4,613,20,Cash On Delivery,Same Day,3
25532,2/20/2023,346,7975,75,6,3,376,1,Apple Pay,Same Day,4.6
25533,1/28/2023,63,9078,84,5,5,554,25,Cash On Delivery,Express,2.5
25534,8/27/2024,17,6789,272,20,5,714,7,Visa,Standard,3.2
25535,2/18/2023,63,8890,180,15,3,554,27,Mada,Express,3.6
25536,1/6/2023,253,6170,262,15,2,605,10,Apple Pay,Express,3.3
25537,4/18/2025,461,9266,251,3,1,562,20,Mada,Same Day,2.9
25538,7/9/2023,291,1438,146,4,1,465,2,Mada,Express,3.4
25539,2/5/2025,217,4380,85,17,2,364,11,Mada,Same Day,4.9
25540,6/14/2024,138,3967,277,15,2,678,11,Apple Pay,Standard,4.5
25541,4/28/2023,18,6072,27,8,5,744,10,Apple Pay,Express,3.7
25542,7/6/2023,15,6658,223,6,2,658,1,Mada,Same Day,3.6
25543,2/10/2024,257,2207,34,6,5,559,25,Mada,Same Day,3
25544,4/30/2025,69,517,152,8,2,674,21,Cash On Delivery,Express,2.7
25545,9/10/2024,50,5822,158,19,5,771,14,Mada,Standard,4.7
25546,1/9/2023,355,6628,26,15,2,287,24,Mada,Same Day,4
25547,8/28/2023,412,6190,123,11,2,481,24,Mada,Same Day,4.5
25548,2/13/2023,23,1450,124,16,1,460,10,Visa,Express,3.4
25549,9/19/2023,410,2047,13,9,4,783,5,Visa,Same Day,4.8
25550,4/12/2025,69,8759,9,8,4,674,18,Visa,Same Day,4.8
25551,3/14/2024,497,6069,52,7,2,290,5,Visa,Express,3.9
25552,2/3/2025,479,2222,159,1,5,553,13,Cash On Delivery,Express,3.8
25553,6/8/2024,254,2993,135,14,3,413,19,Visa,Same Day,3.2
25554,5/3/2023,299,6471,276,3,4,297,30,Visa,Same Day,3.6
25555,9/17/2024,302,6151,146,9,4,465,23,Apple Pay,Same Day,2.6
25556,6/14/2023,83,39,181,19,4,795,17,Mada,Same Day,3.7
25557,3/14/2023,409,2120,224,16,1,684,6,Mada,Express,4.8
25558,1/3/2025,346,6378,177,11,2,376,21,Mada,Same Day,4.7
25559,3/18/2023,351,5151,170,15,5,277,28,Mada,Express,3.1
25560,12/20/2024,414,3997,221,19,5,678,11,Mada,Standard,3.3
25561,3/11/2024,171,1745,271,13,1,407,0,Apple Pay,Standard,2.8
25562,7/4/2024,234,6867,204,12,3,703,10,Mada,Standard,3.4
25563,2/4/2023,497,9818,108,2,5,290,13,Cash On Delivery,Same Day,3.7
25564,1/12/2023,172,3083,122,4,2,368,30,Cash On Delivery,Express,3.8
25565,12/14/2024,324,3434,5,3,3,442,30,Visa,Express,3.3
25566,1/14/2023,202,2165,193,6,5,366,0,Cash On Delivery,Same Day,3.2
25567,1/4/2023,224,3135,127,5,5,852,14,Apple Pay,Same Day,4
25568,11/18/2023,278,8487,19,15,3,788,3,Apple Pay,Same Day,2.9
25569,2/28/2023,30,8938,121,8,4,290,24,Visa,Express,4.9
25570,9/14/2024,229,17,77,13,1,618,18,Visa,Same Day,4
25571,9/25/2023,283,5402,94,14,3,618,11,Visa,Same Day,4.6
25572,2/23/2024,182,8496,33,16,3,414,27,Cash On Delivery,Standard,3.2
25573,1/1/2024,91,3290,171,6,3,636,16,Apple Pay,Standard,3.4
25574,1/20/2023,393,655,95,12,5,791,15,Apple Pay,Standard,3.8
25575,1/30/2025,118,4246,296,19,3,755,0,Apple Pay,Express,4.2
25576,7/23/2024,196,4350,90,11,3,537,23,Mada,Express,3
25577,10/5/2024,440,5962,195,20,1,655,1,Cash On Delivery,Standard,2.6
25578,2/25/2023,494,8336,209,12,5,547,24,Visa,Express,4.9
25579,9/6/2023,270,4170,130,7,4,489,16,Visa,Express,3.8
25580,12/3/2024,146,8427,80,7,4,549,25,Cash On Delivery,Standard,4.7
25581,7/18/2024,99,2299,293,17,5,627,1,Mada,Same Day,2.9
25582,8/22/2023,275,8406,28,7,3,272,29,Mada,Standard,4.9
25583,10/9/2023,355,4660,47,15,4,287,11,Visa,Same Day,4.5
25584,7/14/2023,449,6819,13,16,1,512,14,Visa,Standard,3.6
25585,6/21/2024,101,9729,183,18,3,720,21,Mada,Standard,3.6
25586,4/4/2023,91,4803,150,18,5,636,4,Mada,Express,2.9
25587,3/8/2025,351,3393,82,7,2,277,26,Visa,Same Day,4.9
25588,2/8/2024,387,3096,167,1,3,600,6,Cash On Delivery,Standard,3.7
25589,7/27/2023,495,8533,211,18,4,438,8,Visa,Standard,3.4
25590,3/31/2024,246,750,143,14,4,369,8,Cash On Delivery,Standard,3.1
25591,7/17/2024,19,5435,120,15,4,315,25,Visa,Express,4.8
25592,7/19/2024,306,7163,300,16,3,486,9,Mada,Express,2.5
25593,9/12/2024,477,6413,187,14,5,350,25,Mada,Same Day,3.8
25594,5/14/2024,104,6621,272,11,4,207,11,Apple Pay,Standard,3.9
25595,4/6/2024,370,1850,228,13,3,492,24,Visa,Standard,3.6
25596,4/22/2025,290,9474,168,7,1,236,4,Apple Pay,Express,3.2
25597,3/25/2025,359,9722,118,16,1,316,25,Apple Pay,Standard,4.8
25598,3/14/2025,468,5675,45,14,5,518,12,Apple Pay,Same Day,4.2
25599,1/23/2025,331,3006,141,3,2,416,26,Visa,Standard,4.3
25600,1/23/2025,269,2571,238,15,3,547,8,Cash On Delivery,Standard,2.5
25601,2/15/2023,18,776,252,4,4,744,12,Mada,Same Day,3.5
25602,12/11/2023,171,9852,292,1,5,407,10,Mada,Standard,2.9
25603,3/17/2024,248,9841,41,17,1,823,14,Mada,Same Day,3
25604,2/5/2024,40,8023,169,13,2,578,19,Mada,Standard,3.1
25605,2/11/2024,239,5605,72,1,4,477,13,Visa,Same Day,3.5
25606,2/29/2024,425,2706,221,11,2,645,1,Cash On Delivery,Standard,2.9
25607,5/25/2024,409,4029,130,19,2,684,5,Visa,Same Day,3.9
25608,7/23/2024,495,3464,111,16,4,438,16,Apple Pay,Standard,2.6
25609,12/10/2023,323,8673,212,17,1,385,7,Visa,Standard,4.1
25610,5/31/2024,370,9446,26,5,2,492,4,Mada,Express,4.4
25611,1/2/2024,288,6782,271,3,3,311,23,Cash On Delivery,Standard,4.8
25612,5/18/2024,164,4765,20,7,4,346,5,Apple Pay,Standard,4
25613,1/3/2025,344,5458,157,10,4,559,7,Mada,Express,3.1
25614,12/16/2024,21,8362,195,7,3,541,8,Visa,Standard,2.6
25615,8/6/2024,464,2798,103,18,4,633,30,Visa,Same Day,3.2
25616,8/6/2024,415,3385,136,9,4,715,12,Mada,Standard,4.6
25617,12/13/2023,223,711,212,14,1,204,7,Apple Pay,Same Day,4.9
25618,4/12/2025,243,8066,12,13,1,329,3,Cash On Delivery,Same Day,4.9
25619,8/13/2024,377,1772,14,16,5,613,24,Apple Pay,Express,4
25620,4/10/2025,319,2067,32,3,2,566,10,Apple Pay,Standard,3.2
25621,8/5/2023,20,2638,266,3,4,599,15,Apple Pay,Standard,3.2
25622,4/13/2024,317,9234,42,15,1,311,11,Apple Pay,Standard,4.7
25623,9/24/2023,169,3625,222,20,5,558,23,Visa,Same Day,4.5
25624,3/13/2024,474,2969,198,3,3,661,20,Cash On Delivery,Express,4.5
25625,7/7/2023,332,7494,101,13,5,465,10,Apple Pay,Same Day,2.9
25626,3/6/2025,320,8132,34,16,4,420,9,Mada,Standard,3.5
25627,2/6/2025,2,5585,246,5,3,446,0,Cash On Delivery,Same Day,2.7
25628,5/18/2023,425,2592,117,10,2,645,1,Apple Pay,Standard,2.9
25629,5/20/2024,283,4026,13,6,4,618,11,Mada,Standard,3.4
25630,6/9/2024,112,6435,267,16,3,649,17,Cash On Delivery,Same Day,3.2
25631,10/24/2023,51,1005,222,5,5,231,7,Mada,Express,3.2
25632,6/15/2024,324,4331,124,5,2,442,24,Cash On Delivery,Express,3.4
25633,3/16/2023,88,4632,99,6,5,388,23,Mada,Same Day,3.8
25634,11/29/2023,286,5071,70,14,5,492,8,Apple Pay,Express,4.5
25635,6/19/2024,377,6797,201,18,2,613,28,Visa,Standard,4.6
25636,6/19/2024,364,5124,268,20,4,368,6,Cash On Delivery,Same Day,3
25637,4/17/2025,23,6108,199,14,5,460,25,Mada,Same Day,4.1
25638,7/4/2024,280,6224,230,6,4,589,28,Mada,Standard,4.1
25639,1/20/2024,276,8073,216,20,2,643,16,Apple Pay,Same Day,3.3
25640,6/23/2024,98,6212,29,12,2,424,2,Apple Pay,Same Day,2.9
25641,7/25/2024,388,6832,99,17,4,725,14,Mada,Standard,3.8
25642,12/12/2023,469,5790,258,19,4,255,3,Apple Pay,Same Day,4.2
25643,2/28/2025,392,1845,96,7,1,314,17,Visa,Standard,4
25644,12/20/2024,259,5191,4,17,5,589,1,Apple Pay,Same Day,4.4
25645,8/18/2023,258,6256,104,18,2,460,25,Visa,Standard,3.7
25646,3/29/2023,327,4372,17,14,4,464,11,Visa,Express,4.8
25647,3/27/2023,216,7059,1,12,2,285,7,Cash On Delivery,Standard,2.5
25648,6/9/2024,274,9295,67,14,2,418,24,Cash On Delivery,Standard,4.3
25649,11/15/2024,236,2035,194,19,4,324,27,Apple Pay,Express,4.5
25650,5/7/2024,190,3912,16,7,1,436,23,Visa,Same Day,4.5
25651,3/29/2024,144,8875,34,10,1,785,3,Apple Pay,Same Day,3.9
25652,3/18/2023,123,575,74,6,5,554,19,Mada,Same Day,4.4
25653,12/19/2023,432,5068,80,11,3,606,5,Cash On Delivery,Standard,4.9
25654,12/15/2023,132,2702,58,16,5,634,25,Mada,Standard,2.7
25655,12/1/2024,262,2005,4,3,5,639,11,Cash On Delivery,Same Day,4.5
25656,7/22/2024,232,1053,206,6,5,600,8,Mada,Same Day,4.6
25657,10/17/2024,427,2884,73,14,4,197,26,Mada,Standard,4
25658,4/3/2024,488,119,70,13,1,689,8,Visa,Standard,3
25659,12/23/2024,96,9559,239,16,4,346,4,Apple Pay,Express,3.1
25660,1/29/2024,374,3228,246,2,4,554,28,Visa,Standard,4.3
25661,6/30/2024,362,68,185,1,1,488,3,Apple Pay,Express,4.5
25662,2/18/2024,381,6223,105,9,4,805,29,Visa,Express,2.8
25663,12/2/2023,255,1012,58,19,2,621,20,Visa,Express,3.5
25664,8/24/2023,278,5896,34,5,3,788,1,Visa,Same Day,3.1
25665,12/15/2024,171,1294,195,17,3,407,29,Apple Pay,Express,3.5
25666,3/18/2023,459,6197,7,19,5,541,6,Visa,Standard,2.8
25667,10/5/2023,175,3724,294,20,5,329,20,Cash On Delivery,Same Day,2.5
25668,6/20/2023,49,6383,255,2,5,670,13,Visa,Standard,3.1
25669,2/9/2023,428,2862,58,5,2,586,20,Apple Pay,Express,4.2
25670,1/26/2023,193,7981,188,17,4,440,12,Cash On Delivery,Same Day,4.2
25671,2/7/2023,439,9642,43,11,2,666,29,Apple Pay,Standard,3.2
25672,7/25/2024,307,1547,229,8,3,435,1,Cash On Delivery,Express,3.1
25673,4/28/2024,213,9981,125,18,4,543,26,Cash On Delivery,Same Day,3.2
25674,8/26/2023,355,2468,183,7,1,287,1,Apple Pay,Standard,4.4
25675,8/16/2023,359,8120,86,8,3,316,5,Apple Pay,Standard,3.7
25676,12/20/2024,214,608,14,8,1,657,29,Cash On Delivery,Express,4.3
25677,2/11/2023,480,3276,141,18,4,642,9,Mada,Express,2.8
25678,5/10/2023,404,5210,126,17,5,850,16,Visa,Standard,3.2
25679,2/10/2024,430,3798,94,3,1,460,24,Cash On Delivery,Express,2.9
25680,3/13/2025,318,7179,76,12,1,383,19,Cash On Delivery,Same Day,5
25681,4/8/2025,161,7253,20,13,5,508,3,Visa,Standard,2.8
25682,8/30/2023,28,5227,55,15,5,250,18,Cash On Delivery,Standard,3.7
25683,10/20/2024,403,7893,219,8,1,351,28,Apple Pay,Same Day,4.1
25684,1/30/2023,2,9986,203,9,5,446,23,Mada,Standard,4.3
25685,6/25/2023,108,9878,70,10,3,434,24,Apple Pay,Same Day,2.6
25686,7/16/2023,466,7316,167,3,3,457,27,Apple Pay,Standard,2.7
25687,2/15/2024,426,2996,13,4,1,638,21,Mada,Same Day,5
25688,6/12/2023,99,8341,259,14,1,627,6,Cash On Delivery,Same Day,3.4
25689,4/20/2024,38,2555,296,2,2,444,29,Mada,Same Day,3.3
25690,3/20/2024,309,7912,143,15,5,405,16,Apple Pay,Same Day,2.7
25691,5/30/2024,234,148,179,12,2,703,20,Mada,Express,4.1
25692,2/1/2023,260,820,214,6,3,287,8,Mada,Standard,4.8
25693,3/26/2025,252,1684,26,7,4,611,26,Mada,Standard,2.6
25694,1/9/2025,312,2126,154,15,5,539,3,Mada,Standard,4
25695,2/9/2025,438,4028,217,16,1,607,20,Apple Pay,Standard,4.2
25696,3/14/2025,69,7078,275,5,1,674,8,Visa,Same Day,4.4
25697,1/19/2023,343,639,206,17,2,321,3,Mada,Standard,4
25698,2/21/2023,225,7559,167,16,1,713,26,Mada,Express,3.5
25699,5/11/2024,61,5478,100,17,5,692,12,Apple Pay,Standard,4.9
25700,1/23/2025,201,8585,110,14,3,346,18,Visa,Same Day,3
25701,1/4/2023,397,6752,298,2,2,591,13,Visa,Same Day,4.6
25702,4/19/2024,442,944,284,2,4,305,26,Cash On Delivery,Express,3.5
25703,7/13/2024,227,5444,172,10,2,520,24,Apple Pay,Express,2.8
25704,7/31/2023,260,4970,283,16,4,287,1,Visa,Express,4.6
25705,10/27/2023,20,1463,265,12,3,599,28,Apple Pay,Same Day,2.6
25706,4/13/2025,346,7265,285,5,1,376,6,Cash On Delivery,Standard,3.1
25707,7/21/2024,89,187,105,8,3,690,11,Apple Pay,Express,3
25708,10/12/2023,322,6004,33,10,3,446,16,Mada,Same Day,2.9
25709,8/31/2024,64,6903,287,5,1,758,1,Mada,Same Day,3.3
25710,2/10/2025,18,9802,53,15,3,744,1,Apple Pay,Express,3.4
25711,2/27/2025,153,8455,296,13,4,482,23,Mada,Standard,4.4
25712,2/5/2023,262,9636,90,8,5,639,29,Cash On Delivery,Express,4.9
25713,3/9/2024,479,6705,209,1,2,553,24,Apple Pay,Express,3.8
25714,12/12/2024,436,7870,117,20,1,599,27,Apple Pay,Standard,3.5
25715,9/3/2024,121,6008,136,1,4,786,16,Visa,Express,3.7
25716,2/11/2025,76,8504,41,5,1,723,23,Mada,Standard,3
25717,4/18/2024,153,5754,222,15,4,482,23,Mada,Standard,4.5
25718,12/19/2024,98,5344,89,15,1,424,1,Cash On Delivery,Standard,4
25719,7/17/2024,401,305,211,17,3,351,23,Cash On Delivery,Express,3.6
25720,10/19/2023,39,8823,213,17,5,450,23,Mada,Express,4.7
25721,2/26/2025,124,4415,90,19,1,343,21,Cash On Delivery,Same Day,3.3
25722,6/2/2023,399,2853,264,14,4,614,6,Apple Pay,Express,3.6
25723,12/11/2023,205,1410,205,8,1,700,24,Cash On Delivery,Same Day,4.1
25724,11/21/2024,42,2883,14,16,5,668,4,Visa,Express,2.9
25725,2/7/2024,34,5058,118,4,2,622,5,Mada,Standard,4.4
25726,1/14/2025,346,1745,2,10,3,376,13,Cash On Delivery,Standard,3.1
25727,12/7/2024,39,938,206,12,1,450,3,Visa,Same Day,3.8
25728,5/25/2024,395,3940,196,7,2,215,1,Cash On Delivery,Same Day,4.4
25729,3/10/2023,311,1638,36,12,2,785,26,Cash On Delivery,Same Day,3.8
25730,11/17/2023,386,4592,33,11,4,821,25,Visa,Standard,2.9
25731,10/31/2024,424,1934,4,16,3,597,19,Apple Pay,Standard,2.7
25732,3/19/2025,41,6005,81,10,3,250,5,Cash On Delivery,Standard,3
25733,1/27/2024,191,6474,246,2,2,598,19,Apple Pay,Same Day,4.3
25734,9/2/2024,204,3493,289,4,3,738,3,Visa,Same Day,4.9
25735,3/21/2025,229,6275,5,3,3,618,3,Apple Pay,Express,3.2
25736,1/15/2024,219,1889,191,19,2,874,2,Mada,Standard,3.7
25737,10/25/2024,98,6007,277,17,3,424,19,Apple Pay,Same Day,2.9
25738,8/2/2023,487,9775,110,17,1,703,14,Visa,Express,2.9
25739,9/16/2023,331,6447,48,6,4,416,9,Visa,Standard,4.9
25740,7/4/2024,424,4059,119,7,3,597,15,Mada,Standard,4.9
25741,9/18/2023,235,1877,212,8,2,763,18,Visa,Express,4.3
25742,2/22/2024,125,7844,210,6,4,365,22,Apple Pay,Same Day,4.3
25743,11/17/2024,135,5115,261,19,3,684,18,Mada,Same Day,4.3
25744,11/21/2024,423,6128,29,2,1,608,14,Visa,Standard,3.5
25745,12/22/2024,333,9817,54,14,3,830,30,Apple Pay,Express,4.6
25746,6/4/2024,496,9986,258,18,3,556,16,Apple Pay,Standard,3.8
25747,5/20/2023,80,1477,133,2,1,733,28,Mada,Same Day,4.4
25748,5/19/2023,480,9383,269,13,5,642,8,Apple Pay,Same Day,4.8
25749,7/31/2024,193,704,209,5,5,440,1,Visa,Express,5
25750,10/10/2024,304,893,111,15,4,688,28,Visa,Standard,2.8
25751,3/28/2025,341,4068,71,4,2,674,24,Mada,Same Day,4.4
25752,1/22/2023,473,970,129,12,1,572,29,Cash On Delivery,Standard,2.7
25753,10/21/2024,48,1071,210,12,4,393,24,Cash On Delivery,Standard,4.6
25754,10/25/2024,160,8177,226,12,1,604,13,Apple Pay,Same Day,3.9
25755,12/3/2024,198,1669,6,3,3,747,30,Visa,Same Day,3
25756,3/28/2024,166,6963,140,3,3,170,11,Mada,Express,2.6
25757,11/19/2023,179,8621,38,20,5,648,23,Apple Pay,Same Day,4.5
25758,10/26/2023,221,8107,118,6,5,490,11,Cash On Delivery,Same Day,3.5
25759,2/6/2024,136,8696,166,8,4,602,30,Cash On Delivery,Same Day,3
25760,11/17/2023,497,542,268,1,5,290,28,Mada,Same Day,3.6
25761,7/15/2024,195,2296,212,3,1,233,11,Mada,Express,4.7
25762,4/4/2023,279,1331,50,15,4,564,6,Cash On Delivery,Standard,2.6
25763,12/31/2024,177,793,98,19,3,288,13,Apple Pay,Same Day,2.6
25764,2/10/2023,245,6769,13,13,5,765,0,Mada,Same Day,3.6
25765,8/18/2023,421,4859,185,6,3,512,14,Apple Pay,Express,4.4
25766,9/1/2023,472,5004,166,10,4,420,21,Mada,Express,3
25767,11/22/2024,76,3830,192,18,3,723,7,Mada,Express,3.5
25768,12/28/2024,19,9808,211,12,3,315,12,Mada,Express,4.8
25769,2/2/2025,441,6883,164,13,4,511,1,Cash On Delivery,Express,2.9
25770,10/22/2024,288,5554,119,19,5,311,3,Visa,Standard,4.4
25771,10/2/2024,410,7538,86,17,3,783,15,Mada,Same Day,4.4
25772,4/21/2025,282,271,119,16,2,607,4,Visa,Standard,2.7
25773,2/5/2023,416,8619,100,8,1,538,3,Mada,Standard,3.4
25774,3/8/2025,83,7763,27,14,3,795,29,Cash On Delivery,Standard,4.3
25775,3/11/2025,59,1802,56,11,4,473,14,Visa,Same Day,3.1
25776,2/11/2024,239,7066,260,1,2,477,28,Visa,Same Day,3.8
25777,10/2/2023,438,6425,212,11,2,607,28,Mada,Same Day,3.5
25778,6/30/2023,98,4303,253,6,2,424,10,Apple Pay,Standard,3.9
25779,6/9/2024,361,1290,182,8,3,746,23,Cash On Delivery,Express,4.4
25780,12/21/2023,365,1568,249,10,3,508,21,Cash On Delivery,Standard,2.5
25781,3/14/2024,431,1477,172,4,5,779,30,Visa,Express,4.3
25782,11/23/2023,45,1180,252,4,5,624,1,Apple Pay,Same Day,3.4
25783,10/28/2023,365,7823,125,17,2,508,21,Apple Pay,Same Day,3.9
25784,9/1/2024,114,6869,111,6,5,621,6,Visa,Standard,3.1
25785,3/24/2023,390,1470,46,5,2,308,5,Cash On Delivery,Same Day,3.3
25786,11/5/2024,327,5850,233,8,2,464,27,Apple Pay,Same Day,5
25787,5/29/2023,44,4464,157,6,2,304,2,Cash On Delivery,Same Day,3.8
25788,6/9/2024,35,8574,285,19,4,481,11,Cash On Delivery,Express,4.7
25789,11/17/2023,42,9161,133,4,1,668,27,Cash On Delivery,Same Day,3.9
25790,9/3/2023,31,9590,9,5,2,366,15,Mada,Express,3.7
25791,4/6/2023,74,7056,160,11,1,775,3,Mada,Same Day,4.3
25792,10/1/2023,378,31,62,19,1,453,12,Visa,Same Day,4.7
25793,3/23/2023,236,711,86,19,3,324,27,Visa,Same Day,3.6
25794,6/21/2024,100,8960,188,10,4,566,10,Cash On Delivery,Standard,4.7
25795,3/11/2025,6,2973,120,7,4,441,26,Mada,Express,4.6
25796,11/21/2023,375,3248,174,6,1,483,8,Cash On Delivery,Same Day,3.9
25797,6/28/2024,499,2857,2,7,5,841,28,Cash On Delivery,Express,4
25798,8/19/2023,184,7942,56,4,5,659,7,Visa,Standard,4.3
25799,8/14/2024,104,1865,17,8,1,207,15,Visa,Express,2.6
25800,2/20/2023,124,431,188,3,5,343,22,Apple Pay,Express,4.6
25801,6/27/2023,408,3593,135,14,4,504,7,Apple Pay,Express,3
25802,7/9/2024,25,8993,79,15,5,433,26,Apple Pay,Same Day,3.9
25803,11/6/2023,122,4224,31,5,2,391,16,Visa,Same Day,2.6
25804,10/21/2024,8,1950,231,7,1,677,19,Mada,Standard,4.9
25805,4/14/2023,189,7982,27,3,5,236,4,Apple Pay,Same Day,4.5
25806,10/24/2023,151,9208,237,6,5,456,25,Cash On Delivery,Standard,3.2
25807,4/2/2024,418,8580,60,1,2,448,7,Apple Pay,Express,4.2
25808,3/9/2023,339,2716,104,3,2,813,13,Mada,Express,4
25809,4/24/2024,400,3664,41,15,5,307,0,Mada,Standard,3.3
25810,9/1/2023,361,3295,169,7,3,746,19,Cash On Delivery,Standard,3.1
25811,5/23/2024,59,353,221,16,1,473,2,Visa,Standard,3.7
25812,7/21/2024,343,7739,221,19,4,321,10,Apple Pay,Standard,3.8
25813,4/14/2025,354,6324,227,15,5,747,13,Cash On Delivery,Express,3.5
25814,8/30/2023,107,698,258,15,2,288,16,Mada,Standard,4.3
25815,4/14/2025,279,1764,146,8,5,564,5,Cash On Delivery,Standard,4.1
25816,4/4/2025,160,53,28,6,4,604,19,Cash On Delivery,Same Day,2.7
25817,11/9/2024,182,6502,2,16,2,414,30,Visa,Same Day,4.5
25818,3/17/2024,89,5154,235,3,4,690,27,Cash On Delivery,Same Day,2.7
25819,11/25/2024,351,1218,264,10,2,277,30,Apple Pay,Standard,4.3
25820,11/28/2024,370,7180,120,11,2,492,21,Visa,Express,4.7
25821,12/4/2023,87,5819,111,2,5,494,8,Apple Pay,Standard,5
25822,2/7/2024,344,3867,76,19,1,559,2,Cash On Delivery,Express,4.9
25823,2/2/2023,306,1664,40,3,2,486,4,Apple Pay,Same Day,4.3
25824,3/15/2023,145,311,1,18,4,472,13,Cash On Delivery,Standard,3.9
25825,10/5/2023,243,6342,233,3,1,329,27,Apple Pay,Standard,4.1
25826,3/25/2023,53,4476,87,17,2,667,3,Apple Pay,Express,3.8
25827,12/8/2023,360,839,95,11,4,385,15,Cash On Delivery,Express,2.5
25828,4/15/2025,346,1653,19,18,3,376,18,Mada,Same Day,3.8
25829,1/14/2023,129,2213,213,1,3,619,23,Visa,Standard,3.3
25830,2/1/2023,491,8709,120,16,3,241,25,Visa,Same Day,3.4
25831,4/30/2023,136,2003,237,9,1,602,8,Mada,Standard,3.7
25832,3/27/2024,339,2829,11,15,4,813,18,Visa,Same Day,3.3
25833,3/1/2023,386,1711,220,11,3,821,14,Cash On Delivery,Same Day,3.8
25834,2/25/2025,408,9495,258,18,1,504,19,Apple Pay,Same Day,4.3
25835,5/7/2023,328,5567,159,8,3,593,29,Cash On Delivery,Same Day,4.7
25836,8/15/2023,63,4693,198,4,1,554,19,Visa,Express,4.7
25837,3/23/2024,88,851,108,4,5,388,3,Cash On Delivery,Standard,3.4
25838,9/6/2023,283,418,205,1,5,618,21,Visa,Standard,3.4
25839,3/22/2024,206,1473,298,19,1,456,24,Visa,Express,4.5
25840,12/8/2023,217,4386,12,10,5,364,7,Apple Pay,Same Day,2.6
25841,4/8/2024,97,3393,110,16,2,356,30,Visa,Same Day,3
25842,5/8/2024,71,428,283,17,4,358,26,Apple Pay,Standard,2.6
25843,12/26/2024,151,8849,18,9,4,456,9,Cash On Delivery,Express,3.1
25844,1/15/2023,114,7536,203,9,5,621,13,Apple Pay,Standard,4.5
25845,2/1/2025,400,9976,243,19,1,307,5,Visa,Standard,3
25846,4/20/2024,177,4126,145,10,1,288,8,Visa,Same Day,2.5
25847,10/7/2023,115,8304,82,16,4,323,9,Cash On Delivery,Express,2.5
25848,7/4/2023,196,2288,12,20,4,537,8,Mada,Same Day,3.3
25849,8/14/2024,441,5307,246,15,4,511,24,Cash On Delivery,Express,2.7
25850,12/22/2024,485,6753,296,7,1,452,7,Cash On Delivery,Standard,4
25851,10/28/2023,162,1539,268,19,1,481,11,Cash On Delivery,Same Day,3
25852,12/26/2024,352,1211,26,16,2,717,26,Mada,Express,4.3
25853,1/24/2024,363,3230,75,3,1,597,27,Cash On Delivery,Standard,4
25854,8/15/2024,31,7340,173,6,4,366,2,Mada,Standard,2.9
25855,4/13/2023,318,9854,52,12,2,383,28,Apple Pay,Express,3.5
